customer_id,first_name,last_name,email,signup_date,region,acquisition_cahnnel,is_active
1280,Cameron,Jackson,cameron.jackson3214@realemail.com,2021-07-15,IN,Email,true
1281,Logan,Taylor,logan.taylor6833@realemail.com,2020-04-29,IN,Paid Social,true
1282,Kai,Taylor,kai.taylor7204@realemail.com,2020-02-09,UK,Influencer,false
1283,Sam,Davis,sam.davis9301@realemail.com,2021-02-04,UK,Influencer,false
1284,Jamie,Johnson,jamie.johnson9387@realemail.com,2022-08-25,EU,Organic Search,true
1285,Avery,Moore,avery.moore8154@realemail.com,2021-02-21,AU,Organic Search,true
1286,Skyler,Williams,skyler.williams0070@realemail.com,2024-03-22,UK,Email,false
1287,Alex,Martinez,alex.martinez0830@realemail.com,2022-08-23,CA,Direct,true
1288,Jordan,Hernandez,jordan.hernandez3939@realemail.com,2020-01-28,CA,Influencer,true
1289,Sage,Jones,sage.jones4731@realemail.com,2022-07-23,EU,Influencer,false
1290,Kai,Anderson,kai.anderson8973@realemail.com,2022-07-04,IN,Influencer,true
1291,Quinn,Hernandez,quinn.hernandez3610@realemail.com,2022-11-29,EU,Organic Search,true
1292,Cameron,Jones,cameron.jones1983@realemail.com,2021-03-12,CA,Influencer,true
1293,Avery,Johnson,avery.johnson9765@realemail.com,2023-10-19,IN,Paid Social,true
1294,Jesse,Gonzalez,jesse.gonzalez8618@realemail.com,2022-06-18,UK,Email,true
1295,Logan,Wilson,logan.wilson0326@realemail.com,2021-06-11,EU,Paid Social,true
1296,Sam,Davis,sam.davis0716@realemail.com,2022-04-12,UK,Referral,true
1297,Logan,Gonzalez,logan.gonzalez2802@realemail.com,2022-03-10,US,Influencer,true
1298,Kai,Thomas,kai.thomas2054@realemail.com,2022-07-29,CA,Email,true
1299,Alex,Wilson,alex.wilson0998@realemail.com,2020-10-14,IN,Email,true
1300,Jesse,Brown,jesse.brown7237@realemail.com,2021-06-01,UK,Organic Search,false
1301,Rowan,Thomas,rowan.thomas8982@realemail.com,2022-06-01,CA,Paid Social,true
1302,Morgan,Jones,morgan.jones1934@realemail.com,2024-12-03,IN,Email,true
1303,Taylor,Moore,taylor.moore9034@realemail.com,2023-10-10,US,Email,true
1304,Sage,Moore,sage.moore0790@realemail.com,2020-10-29,CA,Direct,true
1305,Jordan,Smith,jordan.smith3233@realemail.com,2024-09-11,US,Influencer,true
1306,Elliot,Williams,elliot.williams6532@realemail.com,2020-01-06,CA,Influencer,true
1307,Riley,Moore,riley.moore7608@realemail.com,2021-11-21,US,Influencer,true
1308,Elliot,Martinez,elliot.martinez1377@realemail.com,2024-05-18,US,Paid Social,true
1309,Rowan,Lopez,rowan.lopez3532@realemail.com,2022-08-09,IN,Direct,true
1310,Kai,Brown,kai.brown5144@realemail.com,2020-01-10,US,Email,true
1311,Taylor,Thomas,taylor.thomas2053@realemail.com,2023-02-28,UK,Referral,true
1312,Hayden,Miller,hayden.miller1020@realemail.com,2020-04-01,UK,Direct,true
1313,Avery,Garcia,avery.garcia6830@realemail.com,2020-04-27,US,Influencer,true
1314,Taylor,Anderson,taylor.anderson3922@realemail.com,2020-07-08,IN,Referral,false
1315,Riley,Garcia,riley.garcia1528@realemail.com,2022-04-05,UK,Influencer,true
1316,Rowan,Johnson,rowan.johnson5305@realemail.com,2023-04-05,US,Paid Social,true
1317,Sam,Garcia,sam.garcia4145@realemail.com,2024-04-23,CA,Referral,true
1318,Quinn,Jones,quinn.jones3411@realemail.com,2021-07-28,CA,Organic Search,true
1319,Taylor,Anderson,taylor.anderson7170@realemail.com,2021-07-14,IN,Email,true
1320,Sam,Hernandez,sam.hernandez9982@realemail.com,2024-07-06,AU,Direct,true
1321,Riley,Jackson,riley.jackson4784@realemail.com,2023-12-27,IN,Paid Social,true
1322,Alex,Moore,alex.moore5132@realemail.com,2020-01-05,CA,Organic Search,false
1323,Alex,Jackson,alex.jackson9894@realemail.com,2024-10-11,EU,Paid Social,true
1324,Taylor,Brown,taylor.brown9258@realemail.com,2021-02-09,UK,Direct,true
1325,Kai,Garcia,kai.garcia0548@realemail.com,2023-03-13,CA,Direct,true
1326,Logan,Miller,logan.miller2686@realemail.com,2024-06-15,CA,Organic Search,true
1327,Logan,Rodriguez,logan.rodriguez6592@realemail.com,2020-11-07,CA,Organic Search,true
1328,Sage,Williams,sage.williams3758@realemail.com,2022-08-27,US,Direct,true
1329,Jesse,Rodriguez,jesse.rodriguez8936@realemail.com,2020-04-26,CA,Paid Social,true
1330,Casey,Gonzalez,casey.gonzalez1176@realemail.com,2023-11-24,IN,Influencer,false
1331,Drew,Smith,drew.smith2032@realemail.com,2023-11-18,CA,Organic Search,false
1332,Rowan,Rodriguez,rowan.rodriguez2312@realemail.com,2022-12-01,CA,Influencer,true
1333,Casey,Garcia,casey.garcia0514@realemail.com,2022-08-18,US,Paid Social,true
1334,Jordan,Wilson,jordan.wilson0293@realemail.com,2020-08-23,US,Organic Search,true
1335,Alex,Smith,alex.smith8018@realemail.com,2024-07-23,IN,Organic Search,true
1336,Cameron,Martin,cameron.martin6054@realemail.com,2023-05-19,US,Direct,true
1337,Logan,Taylor,logan.taylor0881@realemail.com,2021-03-16,AU,Organic Search,true
1338,Morgan,Thomas,morgan.thomas4407@realemail.com,2022-07-13,UK,Paid Social,true
1339,Jordan,Davis,jordan.davis4830@realemail.com,2020-08-07,CA,Email,true
1340,Logan,Jones,logan.jones6710@realemail.com,2023-09-23,US,Referral,true
1341,Jesse,Jones,jesse.jones1531@realemail.com,2023-12-22,EU,Organic Search,true
1342,Jordan,Williams,jordan.williams1523@realemail.com,2024-07-15,CA,Email,true
1343,Taylor,Miller,taylor.miller4434@realemail.com,2021-04-12,AU,Referral,true
1344,Sage,Hernandez,sage.hernandez0818@realemail.com,2023-10-06,AU,Email,true
1345,Drew,Miller,drew.miller2545@realemail.com,2024-07-12,CA,Paid Social,true
1346,Quinn,Jones,quinn.jones0398@realemail.com,2022-02-15,CA,Referral,true
1347,Alex,Smith,alex.smith1851@realemail.com,2023-06-22,EU,Influencer,true
1348,Hayden,Miller,hayden.miller3510@realemail.com,2022-05-25,AU,Direct,true
1349,Riley,Lopez,riley.lopez7270@realemail.com,2023-01-17,AU,Paid Social,true
1350,Drew,Davis,drew.davis4191@realemail.com,2020-10-03,US,Influencer,true
1351,Sam,Garcia,sam.garcia1450@realemail.com,2024-06-12,UK,Email,true
1352,Rowan,Rodriguez,rowan.rodriguez2459@realemail.com,2021-09-03,EU,Organic Search,true
1353,Elliot,Anderson,elliot.anderson1052@realemail.com,2024-08-05,IN,Email,true
1354,Casey,Rodriguez,casey.rodriguez6741@realemail.com,2021-08-23,EU,Email,true
1355,Hayden,Miller,hayden.miller5835@realemail.com,2024-07-24,EU,Influencer,true
1356,Rowan,Thomas,rowan.thomas6486@realemail.com,2023-02-19,UK,Direct,true
1357,Elliot,Anderson,elliot.anderson8007@realemail.com,2022-10-26,IN,Referral,false
1358,Sage,Martinez,sage.martinez3005@realemail.com,2022-10-27,EU,Organic Search,true
1359,Sam,Taylor,sam.taylor3022@realemail.com,2023-07-02,UK,Referral,true
1360,Quinn,Martinez,quinn.martinez7568@realemail.com,2021-11-06,IN,Organic Search,true
1361,Logan,Brown,logan.brown8898@realemail.com,2022-03-20,CA,Influencer,true
1362,Taylor,Davis,taylor.davis2810@realemail.com,2022-01-30,AU,Paid Social,true
1363,Hayden,Thomas,hayden.thomas0134@realemail.com,2022-12-05,AU,Paid Social,true
1364,Logan,Jackson,logan.jackson1642@realemail.com,2024-04-26,US,Referral,true
1365,Rowan,Thomas,rowan.thomas4341@realemail.com,2020-02-01,CA,Influencer,true
1366,Taylor,Rodriguez,taylor.rodriguez9336@realemail.com,2024-10-02,CA,Organic Search,true
1367,Casey,Moore,casey.moore7489@realemail.com,2020-03-10,IN,Direct,true
1368,Taylor,Miller,taylor.miller8464@realemail.com,2021-10-09,IN,Direct,true
1369,Casey,Jackson,casey.jackson7169@realemail.com,2020-12-20,US,Influencer,true
1370,Sage,Jones,sage.jones6728@realemail.com,2020-09-13,UK,Email,true
1371,Morgan,Anderson,morgan.anderson4501@realemail.com,2022-09-06,CA,Influencer,true
1372,Drew,Thomas,drew.thomas5419@realemail.com,2022-11-29,CA,Influencer,true
1373,Kai,Hernandez,kai.hernandez9683@realemail.com,2022-08-23,CA,Email,true
1374,Hayden,Hernandez,hayden.hernandez2262@realemail.com,2023-10-27,EU,Influencer,true
1375,Logan,Hernandez,logan.hernandez7372@realemail.com,2024-05-24,AU,Paid Social,true
1376,Quinn,Brown,quinn.brown5289@realemail.com,2022-06-14,UK,Referral,true
1377,Elliot,Rodriguez,elliot.rodriguez5814@realemail.com,2020-02-20,AU,Direct,false
1378,Cameron,Miller,cameron.miller0197@realemail.com,2022-05-26,CA,Organic Search,true
1379,Casey,Smith,casey.smith9705@realemail.com,2024-08-14,UK,Referral,false
1380,Rowan,Martinez,rowan.martinez8130@realemail.com,2021-02-03,UK,Influencer,true
1381,Casey,Brown,casey.brown5809@realemail.com,2023-08-11,EU,Referral,true
1382,Sage,Miller,sage.miller0600@realemail.com,2023-10-21,CA,Referral,true
1383,Taylor,Taylor,taylor.taylor5068@realemail.com,2020-11-29,IN,Direct,false
1384,Alex,Rodriguez,alex.rodriguez1541@realemail.com,2021-01-18,US,Direct,true
1385,Morgan,Garcia,morgan.garcia1242@realemail.com,2020-12-11,US,Direct,true
1386,Hayden,Martin,hayden.martin8497@realemail.com,2020-05-16,CA,Referral,true
1387,Quinn,Davis,quinn.davis8139@realemail.com,2020-06-26,US,Referral,true
1388,Jesse,Wilson,jesse.wilson9223@realemail.com,2023-02-07,EU,Influencer,true
1389,Skyler,Johnson,skyler.johnson2702@realemail.com,2024-04-11,EU,Organic Search,true
1390,Logan,Taylor,logan.taylor4966@realemail.com,2021-11-30,IN,Paid Social,true
1391,Logan,Martinez,logan.martinez5741@realemail.com,2022-06-07,IN,Organic Search,true
1392,Cameron,Taylor,cameron.taylor0758@realemail.com,2022-08-01,UK,Influencer,true
1393,Rowan,Martin,rowan.martin2197@realemail.com,2021-07-20,IN,Influencer,true
1394,Kai,Moore,kai.moore5741@realemail.com,2021-11-07,UK,Direct,true
1395,Rowan,Taylor,rowan.taylor8451@realemail.com,2021-12-30,IN,Paid Social,true
1396,Cameron,Taylor,cameron.taylor6616@realemail.com,2024-04-27,UK,Email,true
1397,Sage,Miller,sage.miller6821@realemail.com,2020-01-31,UK,Referral,true
1398,Drew,Garcia,drew.garcia0329@realemail.com,2023-04-26,UK,Influencer,true
1399,Jordan,Jackson,jordan.jackson1623@realemail.com,2023-09-25,AU,Referral,true
1400,Quinn,Lopez,quinn.lopez1174@realemail.com,2022-08-15,CA,Organic Search,true
1401,Jordan,Smith,jordan.smith8272@realemail.com,2021-07-03,US,Direct,true
1402,Kai,Wilson,kai.wilson7650@realemail.com,2020-05-06,CA,Paid Social,true
1403,Kai,Rodriguez,kai.rodriguez5750@realemail.com,2024-08-15,IN,Organic Search,true
1404,Casey,Thomas,casey.thomas2938@realemail.com,2020-06-23,CA,Influencer,true
1405,Quinn,Brown,quinn.brown8643@realemail.com,2020-08-26,CA,Referral,true
1406,Skyler,Garcia,skyler.garcia9260@realemail.com,2020-09-25,EU,Paid Social,true
1407,Jesse,Martinez,jesse.martinez7879@realemail.com,2020-09-30,CA,Email,true
1408,Rowan,Gonzalez,rowan.gonzalez7231@realemail.com,2021-02-25,EU,Email,false
1409,Rowan,Gonzalez,rowan.gonzalez0585@realemail.com,2024-09-19,AU,Email,true
1410,Quinn,Martin,quinn.martin6336@realemail.com,2024-02-13,UK,Referral,false
1411,Elliot,Hernandez,elliot.hernandez3905@realemail.com,2021-03-29,AU,Email,true
1412,Jordan,Martinez,jordan.martinez6392@realemail.com,2021-06-10,UK,Paid Social,true
1413,Logan,Johnson,logan.johnson2702@realemail.com,2022-06-02,AU,Paid Social,true
1414,Alex,Smith,alex.smith4082@realemail.com,2023-03-18,CA,Email,true
1415,Alex,Jones,alex.jones8252@realemail.com,2021-09-15,CA,Organic Search,true
1416,Jamie,Wilson,jamie.wilson9562@realemail.com,2024-02-08,UK,Direct,true
1417,Casey,Johnson,casey.johnson4114@realemail.com,2024-04-11,EU,Organic Search,true
1418,Elliot,Thomas,elliot.thomas6829@realemail.com,2022-09-24,EU,Direct,false
1419,Taylor,Johnson,taylor.johnson1844@realemail.com,2022-02-27,UK,Referral,true
1420,Quinn,Garcia,quinn.garcia5668@realemail.com,2024-08-06,UK,Organic Search,true
1421,Sage,Davis,sage.davis7974@realemail.com,2024-11-03,AU,Email,true
1422,Taylor,Martin,taylor.martin4828@realemail.com,2020-02-03,AU,Organic Search,true
1423,Riley,Garcia,riley.garcia5791@realemail.com,2024-08-18,EU,Organic Search,true
1424,Casey,Johnson,casey.johnson7655@realemail.com,2021-06-24,IN,Direct,true
1425,Sam,Wilson,sam.wilson6034@realemail.com,2020-12-30,IN,Email,true
1426,Skyler,Garcia,skyler.garcia6435@realemail.com,2022-01-12,IN,Organic Search,true
1427,Jamie,Jones,jamie.jones9985@realemail.com,2022-12-01,US,Paid Social,true
1428,Skyler,Taylor,skyler.taylor2101@realemail.com,2023-07-19,CA,Influencer,true
1429,Sam,Taylor,sam.taylor5378@realemail.com,2020-12-25,EU,Paid Social,true
1430,Taylor,Taylor,taylor.taylor3850@realemail.com,2024-07-13,EU,Email,true
1431,Kai,Martin,kai.martin6340@realemail.com,2021-09-26,CA,Email,false
1432,Hayden,Smith,hayden.smith5378@realemail.com,2022-05-22,UK,Direct,true
1433,Elliot,Moore,elliot.moore6036@realemail.com,2024-07-25,US,Referral,false
1434,Hayden,Taylor,hayden.taylor6136@realemail.com,2021-11-22,EU,Referral,true
1435,Kai,Wilson,kai.wilson5091@realemail.com,2023-09-29,US,Referral,true
1436,Morgan,Miller,morgan.miller4993@realemail.com,2024-09-24,EU,Organic Search,true
1437,Taylor,Hernandez,taylor.hernandez8506@realemail.com,2021-03-17,CA,Referral,true
1438,Casey,Williams,casey.williams0143@realemail.com,2024-01-10,UK,Paid Social,true
1439,Jordan,Davis,jordan.davis5919@realemail.com,2024-05-13,IN,Influencer,true
1440,Kai,Brown,kai.brown0388@realemail.com,2020-08-19,CA,Paid Social,true
1441,Drew,Davis,drew.davis8066@realemail.com,2021-11-17,UK,Referral,true
1442,Casey,Garcia,casey.garcia1400@realemail.com,2023-12-27,AU,Email,true
1443,Skyler,Thomas,skyler.thomas9205@realemail.com,2021-11-26,CA,Influencer,true
1444,Alex,Gonzalez,alex.gonzalez9853@realemail.com,2020-10-12,IN,Direct,true
1445,Alex,Gonzalez,alex.gonzalez2495@realemail.com,2021-07-28,UK,Email,true
1446,Quinn,Hernandez,quinn.hernandez1058@realemail.com,2024-11-11,UK,Influencer,true
1447,Avery,Hernandez,avery.hernandez0832@realemail.com,2024-02-04,UK,Paid Social,true
1448,Jesse,Brown,jesse.brown1472@realemail.com,2020-12-06,AU,Paid Social,true
1449,Jamie,Smith,jamie.smith0601@realemail.com,2023-11-18,EU,Influencer,true
1450,Rowan,Martinez,rowan.martinez0013@realemail.com,2024-10-11,UK,Influencer,false
1451,Jesse,Rodriguez,jesse.rodriguez8618@realemail.com,2024-02-19,UK,Organic Search,true
1452,Quinn,Garcia,quinn.garcia9090@realemail.com,2023-04-06,CA,Paid Social,true
1453,Sage,Hernandez,sage.hernandez9799@realemail.com,2023-01-29,US,Influencer,false
1454,Taylor,Miller,taylor.miller6839@realemail.com,2022-10-07,EU,Direct,true
1455,Alex,Brown,alex.brown1743@realemail.com,2022-10-26,EU,Email,true
1456,Sage,Lopez,sage.lopez3203@realemail.com,2020-10-01,CA,Direct,true
1457,Casey,Miller,casey.miller6905@realemail.com,2021-02-10,US,Email,true
1458,Kai,Williams,kai.williams0414@realemail.com,2023-03-15,CA,Influencer,true
1459,Cameron,Garcia,cameron.garcia4594@realemail.com,2021-07-26,UK,Paid Social,true
1460,Cameron,Smith,cameron.smith3588@realemail.com,2022-01-29,UK,Email,true
1461,Casey,Williams,casey.williams2589@realemail.com,2021-07-26,US,Organic Search,false
1462,Drew,Miller,drew.miller9410@realemail.com,2022-10-24,AU,Direct,true
1463,Logan,Garcia,logan.garcia5094@realemail.com,2024-04-05,US,Direct,true
1464,Skyler,Martinez,skyler.martinez1118@realemail.com,2023-09-06,CA,Direct,true
1465,Jesse,Thomas,jesse.thomas7149@realemail.com,2021-07-06,CA,Organic Search,true
1466,Quinn,Miller,quinn.miller7942@realemail.com,2024-08-12,AU,Referral,true
1467,Drew,Davis,drew.davis6305@realemail.com,2021-11-02,IN,Influencer,true
1468,Jesse,Moore,jesse.moore0526@realemail.com,2022-07-25,CA,Organic Search,true
1469,Morgan,Lopez,morgan.lopez6524@realemail.com,2023-01-25,UK,Organic Search,true
1470,Elliot,Taylor,elliot.taylor3445@realemail.com,2022-10-10,EU,Organic Search,true
1471,Riley,Wilson,riley.wilson4985@realemail.com,2023-04-18,UK,Paid Social,false
1472,Jordan,Garcia,jordan.garcia6685@realemail.com,2022-09-28,US,Influencer,true
1473,Kai,Thomas,kai.thomas3314@realemail.com,2023-03-31,IN,Referral,false
1474,Drew,Gonzalez,drew.gonzalez2101@realemail.com,2022-11-18,CA,Referral,true
1475,Morgan,Williams,morgan.williams6926@realemail.com,2022-07-19,EU,Direct,false
1476,Jesse,Moore,jesse.moore0849@realemail.com,2021-09-23,EU,Referral,true
1477,Jesse,Miller,jesse.miller0250@realemail.com,2020-04-25,AU,Email,true
1478,Jesse,Martinez,jesse.martinez6299@realemail.com,2020-05-13,IN,Organic Search,true
1479,Hayden,Miller,hayden.miller0346@realemail.com,2022-08-16,UK,Email,true
1480,Hayden,Jones,hayden.jones6677@realemail.com,2020-09-18,IN,Influencer,true
1481,Avery,Wilson,avery.wilson4383@realemail.com,2022-07-18,IN,Organic Search,false
1482,Quinn,Smith,quinn.smith2033@realemail.com,2024-02-29,US,Influencer,true
1483,Rowan,Davis,rowan.davis1632@realemail.com,2024-02-06,CA,Paid Social,true
1484,Taylor,Hernandez,taylor.hernandez1470@realemail.com,2023-09-27,AU,Referral,false
1485,Quinn,Anderson,quinn.anderson0578@realemail.com,2022-10-16,IN,Direct,true
1486,Avery,Taylor,avery.taylor8974@realemail.com,2023-08-13,AU,Referral,true
1487,Skyler,Martinez,skyler.martinez8204@realemail.com,2022-08-29,AU,Referral,true
1488,Riley,Moore,riley.moore2383@realemail.com,2020-09-03,US,Organic Search,true
1489,Cameron,Martinez,cameron.martinez4814@realemail.com,2020-03-15,IN,Email,true
1490,Rowan,Thomas,rowan.thomas1277@realemail.com,2024-12-15,UK,Direct,true
1491,Jamie,Taylor,jamie.taylor0246@realemail.com,2023-12-12,EU,Paid Social,true
1492,Cameron,Jones,cameron.jones5700@realemail.com,2020-10-21,US,Influencer,true
1493,Taylor,Martin,taylor.martin8298@realemail.com,2024-03-12,AU,Paid Social,true
1494,Drew,Garcia,drew.garcia1599@realemail.com,2020-08-10,AU,Direct,false
1495,Riley,Davis,riley.davis7843@realemail.com,2020-03-02,AU,Influencer,true
1496,Quinn,Williams,quinn.williams5079@realemail.com,2024-08-02,EU,Referral,true
1497,Morgan,Smith,morgan.smith4527@realemail.com,2020-09-01,UK,Referral,true
1498,Sam,Johnson,sam.johnson7823@realemail.com,2020-12-04,US,Organic Search,true
1499,Riley,Williams,riley.williams5852@realemail.com,2022-12-23,US,Influencer,true
1500,Riley,Martin,riley.martin7811@realemail.com,2022-04-21,CA,Influencer,true
1501,Alex,Hernandez,alex.hernandez2451@realemail.com,2022-12-19,US,Organic Search,false
1502,Drew,Williams,drew.williams8369@realemail.com,2020-08-07,IN,Paid Social,false
1503,Kai,Johnson,kai.johnson2083@realemail.com,2020-09-24,AU,Direct,false
1504,Rowan,Brown,rowan.brown5698@realemail.com,2022-12-04,IN,Influencer,true
1505,Morgan,Anderson,morgan.anderson6461@realemail.com,2020-03-14,UK,Influencer,true
1506,Jordan,Wilson,jordan.wilson5921@realemail.com,2023-09-20,AU,Direct,true
1507,Avery,Smith,avery.smith1230@realemail.com,2021-06-30,IN,Referral,true
1508,Logan,Thomas,logan.thomas4443@realemail.com,2020-11-02,EU,Referral,true
1509,Jamie,Lopez,jamie.lopez6467@realemail.com,2024-02-23,IN,Email,true
1510,Rowan,Johnson,rowan.johnson0826@realemail.com,2023-12-17,US,Influencer,true
1511,Sage,Smith,sage.smith9220@realemail.com,2021-06-14,UK,Influencer,true
1512,Sam,Jackson,sam.jackson3738@realemail.com,2024-02-20,CA,Influencer,false
1513,Elliot,Rodriguez,elliot.rodriguez4292@realemail.com,2022-03-30,UK,Influencer,true
1514,Quinn,Johnson,quinn.johnson2333@realemail.com,2023-10-11,CA,Influencer,true
1515,Drew,Johnson,drew.johnson5179@realemail.com,2024-12-08,IN,Email,true
1516,Alex,Williams,alex.williams3453@realemail.com,2023-09-30,US,Paid Social,true
1517,Jordan,Davis,jordan.davis9236@realemail.com,2023-01-17,US,Organic Search,true
1518,Riley,Brown,riley.brown7267@realemail.com,2022-01-04,EU,Email,false
1519,Kai,Thomas,kai.thomas7214@realemail.com,2024-05-06,AU,Paid Social,false
1520,Drew,Johnson,drew.johnson9371@realemail.com,2023-12-17,IN,Referral,true
1521,Taylor,Brown,taylor.brown0910@realemail.com,2023-07-04,CA,Paid Social,true
1522,Jordan,Rodriguez,jordan.rodriguez1300@realemail.com,2023-02-21,CA,Influencer,true
1523,Riley,Rodriguez,riley.rodriguez4327@realemail.com,2021-11-27,AU,Direct,true
1524,Logan,Williams,logan.williams3865@realemail.com,2022-04-24,EU,Influencer,true
1525,Skyler,Lopez,skyler.lopez4262@realemail.com,2022-12-19,US,Paid Social,true
1526,Quinn,Taylor,quinn.taylor6437@realemail.com,2023-06-11,UK,Email,true
1527,Logan,Martinez,logan.martinez2599@realemail.com,2020-05-06,UK,Referral,true
1528,Rowan,Anderson,rowan.anderson2161@realemail.com,2023-09-27,AU,Influencer,true
1529,Avery,Davis,avery.davis9960@realemail.com,2022-12-06,US,Direct,true
1530,Hayden,Garcia,hayden.garcia5702@realemail.com,2024-06-15,IN,Influencer,true
1531,Avery,Jackson,avery.jackson2053@realemail.com,2022-08-12,EU,Direct,true
1532,Hayden,Moore,hayden.moore2774@realemail.com,2023-06-17,AU,Organic Search,false
1533,Quinn,Martin,quinn.martin2484@realemail.com,2021-09-14,US,Paid Social,true
1534,Morgan,Williams,morgan.williams0346@realemail.com,2022-11-25,AU,Referral,true
1535,Logan,Jackson,logan.jackson3389@realemail.com,2023-10-26,UK,Email,true
1536,Taylor,Brown,taylor.brown1995@realemail.com,2023-07-18,AU,Organic Search,true
1537,Alex,Brown,alex.brown4204@realemail.com,2020-05-10,CA,Organic Search,false
1538,Jordan,Martinez,jordan.martinez7353@realemail.com,2021-07-17,CA,Referral,false
1539,Cameron,Martin,cameron.martin9122@realemail.com,2024-05-26,EU,Direct,true
1540,Hayden,Davis,hayden.davis9268@realemail.com,2020-11-14,US,Organic Search,false
1541,Jamie,Jones,jamie.jones9963@realemail.com,2021-09-20,US,Paid Social,true
1542,Sam,Williams,sam.williams3661@realemail.com,2024-09-12,CA,Email,false
1543,Skyler,Martinez,skyler.martinez7997@realemail.com,2024-10-07,UK,Influencer,false
1544,Casey,Garcia,casey.garcia9083@realemail.com,2021-04-09,AU,Direct,true
1545,Sam,Davis,sam.davis5300@realemail.com,2023-12-27,AU,Paid Social,true
1546,Alex,Wilson,alex.wilson5762@realemail.com,2021-12-20,AU,Referral,true
1547,Jordan,Lopez,jordan.lopez6723@realemail.com,2020-07-20,US,Email,false
1548,Cameron,Martinez,cameron.martinez9088@realemail.com,2024-07-29,AU,Influencer,true
1549,Jesse,Wilson,jesse.wilson9330@realemail.com,2024-09-22,UK,Direct,true
1550,Cameron,Smith,cameron.smith3213@realemail.com,2022-03-04,US,Paid Social,true
1551,Hayden,Jones,hayden.jones0916@realemail.com,2024-08-28,UK,Organic Search,true
1552,Skyler,Brown,skyler.brown7522@realemail.com,2024-02-17,CA,Direct,true
1553,Sam,Jackson,sam.jackson3576@realemail.com,2020-06-30,CA,Paid Social,true
1554,Cameron,Martin,cameron.martin4252@realemail.com,2021-01-01,EU,Email,true
1555,Jamie,Anderson,jamie.anderson2788@realemail.com,2020-04-24,AU,Referral,true
1556,Casey,Hernandez,casey.hernandez1078@realemail.com,2022-04-21,EU,Email,true
1557,Morgan,Moore,morgan.moore4142@realemail.com,2023-12-15,IN,Direct,true
1558,Jordan,Johnson,jordan.johnson8265@realemail.com,2023-12-22,IN,Organic Search,true
1559,Rowan,Hernandez,rowan.hernandez3737@realemail.com,2024-11-23,IN,Referral,false
1560,Hayden,Davis,hayden.davis3052@realemail.com,2021-03-06,AU,Direct,false
1561,Hayden,Taylor,hayden.taylor4821@realemail.com,2022-08-26,EU,Referral,true
1562,Skyler,Martin,skyler.martin1733@realemail.com,2020-09-24,US,Referral,true
1563,Casey,Garcia,casey.garcia8199@realemail.com,2023-03-20,EU,Paid Social,true
1564,Taylor,Jackson,taylor.jackson2832@realemail.com,2021-01-22,IN,Paid Social,true
1565,Elliot,Davis,elliot.davis8956@realemail.com,2023-12-30,UK,Influencer,true
1566,Logan,Lopez,logan.lopez0146@realemail.com,2024-04-01,US,Referral,true
1567,Kai,Martinez,kai.martinez9549@realemail.com,2021-08-30,IN,Email,true
1568,Drew,Taylor,drew.taylor1337@realemail.com,2022-07-19,US,Referral,true
1569,Casey,Martinez,casey.martinez2573@realemail.com,2020-04-18,AU,Direct,false
1570,Morgan,Martin,morgan.martin1131@realemail.com,2022-12-15,CA,Direct,true
1571,Cameron,Moore,cameron.moore5883@realemail.com,2020-07-16,AU,Paid Social,false
1572,Jamie,Taylor,jamie.taylor5451@realemail.com,2022-01-04,US,Paid Social,true
1573,Riley,Martin,riley.martin4529@realemail.com,2021-09-15,UK,Referral,true
1574,Skyler,Lopez,skyler.lopez1929@realemail.com,2023-04-27,UK,Paid Social,true
1575,Jesse,Jackson,jesse.jackson9843@realemail.com,2024-01-25,AU,Email,true
1576,Alex,Wilson,alex.wilson5397@realemail.com,2024-09-26,UK,Influencer,true
1577,Quinn,Jones,quinn.jones0640@realemail.com,2021-11-16,US,Paid Social,true
1578,Jamie,Johnson,jamie.johnson0525@realemail.com,2022-08-04,CA,Paid Social,true
1579,Avery,Thomas,avery.thomas2121@realemail.com,2024-09-13,CA,Referral,false
1580,Quinn,Gonzalez,quinn.gonzalez4816@realemail.com,2022-11-15,UK,Influencer,true
1581,Taylor,Garcia,taylor.garcia4465@realemail.com,2023-05-25,EU,Direct,false
1582,Jordan,Gonzalez,jordan.gonzalez5677@realemail.com,2023-03-26,IN,Email,true
1583,Skyler,Brown,skyler.brown3927@realemail.com,2024-12-10,IN,Email,true
1584,Kai,Wilson,kai.wilson8222@realemail.com,2020-01-17,CA,Organic Search,true
1585,Quinn,Gonzalez,quinn.gonzalez0768@realemail.com,2023-09-30,AU,Influencer,true
1586,Kai,Lopez,kai.lopez0596@realemail.com,2023-11-23,CA,Paid Social,false
1587,Quinn,Smith,quinn.smith4201@realemail.com,2022-08-27,CA,Referral,true
1588,Sage,Anderson,sage.anderson7136@realemail.com,2020-09-22,EU,Paid Social,true
1589,Sage,Taylor,sage.taylor5367@realemail.com,2020-06-14,UK,Referral,true
1590,Jamie,Johnson,jamie.johnson3038@realemail.com,2022-01-03,CA,Direct,true
1591,Quinn,Gonzalez,quinn.gonzalez7915@realemail.com,2020-04-18,CA,Influencer,false
1592,Logan,Martinez,logan.martinez7489@realemail.com,2021-04-30,IN,Email,true
1593,Avery,Wilson,avery.wilson3868@realemail.com,2022-10-11,CA,Email,true
1594,Jesse,Anderson,jesse.anderson3984@realemail.com,2024-12-09,CA,Paid Social,true
